CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade,@odata.context,cnpj
0707,Devolução de título,por titulo,2021-02-26,6.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",15173776
0801,Abertura de crédito,por operacao,2021-03-25,700.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",15173776
0802,Renegociação de dívida,por operacao,2018-03-01,580.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",15173776
0803,Substituição de garantia,por operacao,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",15173776
0804,Custódia de cheque pré-datado,por operacao,2015-01-31,5.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",15173776
0805,Rescisão Contratual (Quitação Antecipada),Por Operação,2005-05-02,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",15173776
0901,Segunda via de documento,por copia,2021-02-26,8.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",15173776
0902,Ressarcimento de despesas-telefonema,por chamada,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",15173776
0903,Ressarcimento de despesas-fax,por folha,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",15173776
0904,Envelopamento de documentos,por envelope,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",15173776
0905,Pagamento de funcionários via relação,por funcionario,1997-01-23,2.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",15173776
0101,Confecção de ficha cadastral,por cliente,2008-04-08,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0102,Renovação de ficha cadastral,por cliente,2008-04-08,0.0,Real,A cada 0 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0103,Consultas a serviços de proteção ao crédito,por consulta,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0401,Abertura de conta,por conta,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0402,Manutenção de conta ativa,por conta,2008-04-30,0.0,Real,A cada 0 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0403,Manutenção de conta inativa,por conta,2008-04-30,0.0,Real,A cada 0 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0405,Concessão de cheque especial/conta garantida,por conta,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0407,Débito autorizado em conta-corrente,por operacao,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0501,Saque em caixa automática externa/banco 24 horas,por saque,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0502,Emissão de DOC C,por operacao,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0503,Emissão de DOC D,por operacao,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0504,Ordem de Pagamento,por operacao,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0505,Depósito em outra agência,por operacao,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0506,Transferência Eletrônica Disponível - TED,Por Operação,2008-04-08,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0601,Em terminal  eletrônico,por emissao,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0602,Por outros meios,por emissao,2008-04-08,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0603,"Cópias de microfilmes, microfichas ou assemelhados",por emissao,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0701,Entrada por borderô (listagem de titulos),por titulo,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0702,Entrada por meio magnético,por titulo,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0704,Manutenção de título vencido,por titulo,2008-04-30,0.0,Real,A cada 0 dias,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0705,Envio para protesto,por titulo,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0706,Sustação de protesto,por titulo,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0707,Devolução de título,por titulo,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0801,Abertura de crédito,por operacao,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0802,Renegociação de dívida,por operacao,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0803,Substituição de garantia,por operacao,2022-03-07,5000.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0804,Custódia de cheque pré-datado,por operacao,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0805,Rescisão Contratual (Quitação Antecipada),Por Operação,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0901,Segunda via de documento,por copia,2013-07-02,200.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0902,Ressarcimento de despesas-telefonema,por chamada,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0903,Ressarcimento de despesas-fax,por folha,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0904,Envelopamento de documentos,por envelope,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0905,Pagamento de funcionários via relação,por funcionario,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
0906,Pagamento de funcionários via meio magnético,por funcionario,1996-07-25,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1001,Exportação: Edição de Contrato de Câmbio,Por Operação,2010-05-14,500.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1002,Exportação: Edição de Contrato de Câmbio via Internet,Por Operação,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1003,Exportação: Liquidação com Ordem de Pagamento,Por Operação,2013-07-08,200.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1004,Exportação: Conferência de Documentos,Por Operação,2015-08-28,2000.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1005,Exportação: Câmbio Simplicado (todas as despesas do cliente no Banco),Por Operação,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1006,Importação: Edição de Contrato de Câmbio,Por Operação,2008-11-17,500.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1007,Importação: Emissão de Ordem de Pagamento,Por Operação,2008-11-17,200.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1008,Importação: Demais Tarifas (Não incluem despesas no Exteior),Por Operação,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1009,Importação: Câmbio Simplificado(Todas as despesas do cliente no Banco),Por Operação,2015-08-28,2000.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1010,Financeiro -Ingresso de Recursos: Edição de Contrato de Câmbio,Por Operação,2013-07-02,500.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1011,Financeiro-Ingresso de Recursos:Edição de Cont. de Câmbio Via Internet,Por Operação,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1012,Financeiro -Ingresso de Recursos: Liquidação com Ordem de pagamento,Por Operação,2013-07-08,200.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1013,Financeiro - Ingresso de Recursos: Confecção de ROF,Por Operação,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
1014,Financeiro - Ingresso de Recursos : Confecção de esquema de ROF,Por Operação,2008-04-30,0.0,Real,Por evento,"https://was-p.bcnet.bcb.gov.br/olinda/servico/Informes_ListaTarifasPorInstituicaoFinanceira/versao/v1/odata$metadata#_ListaTarifasPorInstituicaoFinanceira(CodigoServico,Servico,Unidade,DataVigencia,ValorMaximo,TipoValor,Periodicidade)",01023570
