codigo_servico,servico,unidade,data_vigencia,valor_maximo,tipo_valor,periodicidade,cnpj
0904,envelopamento de documentos,por envelope,1996-07-25,0.0,real,por evento,01023570
0905,pagamento de funcionários via relação,por funcionario,1996-07-25,0.0,real,por evento,01023570
0906,pagamento de funcionários via meio magnético,por funcionario,1996-07-25,0.0,real,por evento,01023570
1001,exportação: edição de contrato de câmbio,por operacao,2010-05-14,500.0,real,por evento,01023570
1002,exportação: edição de contrato de câmbio via internet,por operacao,2008-04-30,0.0,real,por evento,01023570
1003,exportação: liquidação com ordem de pagamento,por operacao,2013-07-08,200.0,real,por evento,01023570
1004,exportação: conferência de documentos,por operacao,2015-08-28,2000.0,real,por evento,01023570
1005,exportação: câmbio simplicado (todas as despesas do cliente no banco),por operacao,2008-04-30,0.0,real,por evento,01023570
1006,importação: edição de contrato de câmbio,por operacao,2008-11-17,500.0,real,por evento,01023570
1007,importação: emissão de ordem de pagamento,por operacao,2008-11-17,200.0,real,por evento,01023570
1008,importação: demais tarifas (não incluem despesas no exteior),por operacao,2008-04-30,0.0,real,por evento,01023570
1009,importação: câmbio simplificado(todas as despesas do cliente no banco),por operacao,2015-08-28,2000.0,real,por evento,01023570
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2013-07-02,500.0,real,por evento,01023570
1011,financeiro-ingresso de recursos:edição de cont. de câmbio via internet,por operacao,2008-04-30,0.0,real,por evento,01023570
1012,financeiro -ingresso de recursos: liquidação com ordem de pagamento,por operacao,2013-07-08,200.0,real,por evento,01023570
1013,financeiro - ingresso de recursos: confecção de rof,por operacao,2008-04-30,0.0,real,por evento,01023570
1014,financeiro - ingresso de recursos : confecção de esquema de rof,por operacao,2008-04-30,0.0,real,por evento,01023570
1015,financeiro - ingresso de recursos: confecção de cadastro no cademp,por operacao,2008-04-30,0.0,real,por evento,01023570
1016,financeiro -remessa de recursos: edição de contrato de câmbio,por operacao,2013-07-02,500.0,real,por evento,01023570
1017,financeiro-remessa de recursos: edição de cont. de câmbio via internet,por operacao,2008-04-30,0.0,real,por evento,01023570
1018,financeiro - remessa de recursos: emissão de ordem de pagamento,por operacao,2013-07-02,200.0,real,por evento,01023570
1019,financeiro - remessa de recursos: alteração de rof,por operacao,2008-04-30,0.0,real,por evento,01023570
0101,confecção de ficha cadastral,por cliente,2013-08-30,50.0,real,por evento,17453575
0102,renovação de ficha cadastral,por cliente,2013-08-30,50.0,real,a cada 360 dias,17453575
0103,consultas a serviços de proteção ao crédito,por consulta,2013-08-30,25.0,real,por evento,17453575
0401,abertura de conta,por conta,2018-07-01,0.0,real,por evento,17453575
0402,manutenção de conta ativa,por conta,2013-08-30,20.0,real,a cada 180 dias,17453575
0403,manutenção de conta inativa,por conta,2013-08-30,20.0,real,a cada 180 dias,17453575
0407,débito autorizado em conta-corrente,por operacao,2020-07-02,25.0,real,por evento,17453575
0502,emissão de doc c,por operacao,2013-08-30,15.0,real,por evento,17453575
0503,emissão de doc d,por operacao,2013-08-30,15.0,real,por evento,17453575
0504,ordem de pagamento,por operacao,2013-08-30,30.0,real,por evento,17453575
0506,transferência eletrônica disponível - ted,por operacao,2013-08-30,15.0,real,por evento,17453575
0602,por outros meios,por emissao,2018-07-01,10.0,real,por evento,17453575
0701,entrada por borderô (listagem de titulos),por titulo,2018-10-01,10.0,real,por evento,17453575
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2018-10-01,10.0,real,por evento,17453575
0801,abertura de crédito,por operacao,2013-08-30,500.0,real,por evento,17453575
0802,renegociação de dívida,por operacao,2013-08-30,50.0,real,por evento,17453575
0803,substituição de garantia,por operacao,2013-08-30,100.0,real,por evento,17453575
0805,rescisão contratual (quitação antecipada),por operacao,2013-08-30,1000.0,real,por evento,17453575
0901,segunda via de documento,por copia,2013-08-30,6.0,real,por evento,17453575
1001,exportação: edição de contrato de câmbio,por operacao,2018-07-01,200.0,real,por evento,17453575
1004,exportação: conferência de documentos,por operacao,2018-07-01,200.0,real,por evento,17453575
1006,importação: edição de contrato de câmbio,por operacao,2018-07-01,200.0,real,por evento,17453575
1007,importação: emissão de ordem de pagamento,por operacao,2020-01-02,250.0,real,por evento,17453575
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2018-07-01,200.0,real,por evento,17453575
1013,financeiro - ingresso de recursos: confecção de rof,por operacao,2018-07-01,2000.0,real,por evento,17453575
1014,financeiro - ingresso de recursos : confecção de esquema de rof,por operacao,2018-07-01,200.0,real,por evento,17453575
1016,financeiro -remessa de recursos: edição de contrato de câmbio,por operacao,2021-05-31,200.0,real,por evento,17453575
1018,financeiro - remessa de recursos: emissão de ordem de pagamento,por operacao,2020-01-02,250.0,real,por evento,17453575
1019,financeiro - remessa de recursos: alteração de rof,por operacao,2020-07-02,200.0,real,por evento,17453575
0101,confecção de ficha cadastral,por cliente,2016-09-17,150.0,real,por evento,07441209
0102,renovação de ficha cadastral,por cliente,2016-09-17,150.0,real,a cada 360 dias,07441209
0103,consultas a serviços de proteção ao crédito,por consulta,2016-09-17,10.0,real,por evento,07441209
0701,entrada por borderô (listagem de titulos),por titulo,2016-09-17,10.0,real,por evento,07441209
0702,entrada por meio magnético,por titulo,2016-09-17,10.0,real,por evento,07441209
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2016-09-17,10.0,real,por evento,07441209
0704,manutenção de título vencido,por titulo,2016-09-17,10.0,real,a cada 30 dias,07441209
0705,envio para protesto,por titulo,2016-09-17,10.0,real,por evento,07441209
0706,sustação de protesto,por titulo,2016-09-17,10.0,real,por evento,07441209
0707,devolução de título,por titulo,2016-09-17,10.0,real,por evento,07441209
0801,abertura de crédito,por operacao,2016-09-17,10000.0,real,por evento,07441209
0802,renegociação de dívida,por operacao,2022-05-11,7000.0,real,por evento,07441209
0803,substituição de garantia,por operacao,2015-11-26,5500.0,real,por evento,07441209
0805,rescisão contratual (quitação antecipada),por operacao,2022-05-11,4000.0,real,por evento,07441209
0901,segunda via de documento,por copia,2016-09-17,1000.0,real,por evento,07441209
0904,envelopamento de documentos,por envelope,2016-09-17,10.0,real,por evento,07441209
0101,confecção de ficha cadastral,por cliente,2021-11-10,0.0,real,por evento,07679404
0102,renovação de ficha cadastral,por cliente,2009-10-02,0.0,real,a cada 0 dias,07679404
0103,consultas a serviços de proteção ao crédito,por consulta,2021-11-10,0.0,real,por evento,07679404
0401,abertura de conta,por conta,2021-11-10,0.0,real,por evento,07679404
0402,manutenção de conta ativa,por conta,2019-12-09,100.0,real,a cada 30 dias,07679404
0403,manutenção de conta inativa,por conta,2009-06-14,30.0,real,a cada 30 dias,07679404
0405,concessão de cheque especial/conta garantida,por conta,2019-12-09,10000.0,real,por evento,07679404
0406,renovação de cheque especial/conta garantida,por conta,2019-12-09,3000.0,real,a cada 365 dias,07679404
0506,transferência eletrônica disponível - ted,por operacao,2021-11-10,9.9,real,por evento,07679404
0601,em terminal  eletrônico,por emissao,2021-11-10,0.0,real,por evento,07679404
0602,por outros meios,por emissao,2021-11-10,0.0,real,por evento,07679404
0701,entrada por borderô (listagem de titulos),por titulo,2018-06-14,15.0,real,por evento,07679404
0702,entrada por meio magnético,por titulo,2018-06-14,15.0,real,por evento,07679404
0703,entrada sem registro - por boleto emitido pelo cliente,por titulo,2018-06-14,15.0,real,por evento,07679404
0704,manutenção de título vencido,por titulo,2009-06-14,5.0,real,a cada 30 dias,07679404
0705,envio para protesto,por titulo,2009-06-14,5.0,real,por evento,07679404
0706,sustação de protesto,por titulo,2009-06-14,6.5,real,por evento,07679404
0707,devolução de título,por titulo,2009-06-14,3.0,real,por evento,07679404
0801,abertura de crédito,por operacao,2019-12-09,95000.0,real,por evento,07679404
0802,renegociação de dívida,por operacao,2021-11-10,0.0,real,por evento,07679404
1001,exportação: edição de contrato de câmbio,por operacao,2012-07-01,800.0,real,por evento,07679404
1003,exportação: liquidação com ordem de pagamento,por operacao,2012-07-01,800.0,real,por evento,07679404
1005,exportação: câmbio simplicado (todas as despesas do cliente no banco),por operacao,2012-07-01,800.0,real,por evento,07679404
1006,importação: edição de contrato de câmbio,por operacao,2012-07-01,800.0,real,por evento,07679404
1007,importação: emissão de ordem de pagamento,por operacao,2012-07-01,500.0,real,por evento,07679404
1008,importação: demais tarifas (não incluem despesas no exteior),por operacao,2012-07-01,2000.0,real,por evento,07679404
1009,importação: câmbio simplificado(todas as despesas do cliente no banco),por operacao,2012-07-01,800.0,real,por evento,07679404
1010,financeiro -ingresso de recursos: edição de contrato de câmbio,por operacao,2021-11-10,400.0,real,por evento,07679404
1012,financeiro -ingresso de recursos: liquidação com ordem de pagamento,por operacao,2014-12-10,400.0,real,por evento,07679404
1016,financeiro -remessa de recursos: edição de contrato de câmbio,por operacao,2012-07-01,800.0,real,por evento,07679404
1018,financeiro - remessa de recursos: emissão de ordem de pagamento,por operacao,2012-07-01,500.0,real,por evento,07679404
0101,confecção de ficha cadastral,por cliente,2020-02-06,1800.0,real,por evento,15581638
0102,renovação de ficha cadastral,por cliente,2014-05-17,0.0,real,a cada 0 dias,15581638
0103,consultas a serviços de proteção ao crédito,por consulta,2014-10-14,200.0,real,por evento,15581638
0303,cheque administrativo,por cheque,2014-10-14,25.0,real,por evento,15581638
0802,renegociação de dívida,por operacao,2014-10-14,500.0,real,por evento,15581638
0803,substituição de garantia,por operacao,2014-10-14,1000.0,real,por evento,15581638
0805,rescisão contratual (quitação antecipada),por operacao,2014-10-14,1000.0,real,por evento,15581638
0901,segunda via de documento,por copia,2014-10-14,300.0,real,por evento,15581638
0101,confecção de ficha cadastral,por cliente,2012-04-09,400.0,real,por evento,06040559
0102,renovação de ficha cadastral,por cliente,2012-04-09,200.0,real,a cada 180 dias,06040559
0103,consultas a serviços de proteção ao crédito,por consulta,2012-04-09,100.0,real,por evento,06040559
0502,emissão de doc c,por operacao,2012-04-09,10.0,real,por evento,06040559
0505,depósito em outra agência,por operacao,2012-04-09,10.0,real,por evento,06040559
0506,transferência eletrônica disponível - ted,por operacao,2012-04-09,10.0,real,por evento,06040559
0701,entrada por borderô (listagem de titulos),por titulo,2012-04-09,10.0,real,por evento,06040559
0702,entrada por meio magnético,por titulo,2012-04-09,5.0,real,por evento,06040559
0704,manutenção de título vencido,por titulo,2012-04-09,5.0,real,a cada 30 dias,06040559
0705,envio para protesto,por titulo,2012-04-09,5.0,real,por evento,06040559
0706,sustação de protesto,por titulo,2012-04-09,5.0,real,por evento,06040559
0707,devolução de título,por titulo,2012-04-09,5.0,real,por evento,06040559
0801,abertura de crédito,por operacao,2012-04-09,400.0,real,por evento,06040559
0802,renegociação de dívida,por operacao,2012-04-09,400.0,real,por evento,06040559
0803,substituição de garantia,por operacao,2012-04-09,10.0,real,por evento,06040559
0901,segunda via de documento,por copia,2012-04-09,10.0,real,por evento,06040559
0902,ressarcimento de despesas-telefonema,por chamada,2012-04-09,0.0,real,por evento,06040559
0903,ressarcimento de despesas-fax,por folha,2012-04-09,0.0,real,por evento,06040559
0904,envelopamento de documentos,por envelope,2012-04-09,0.0,real,por evento,06040559
0101,confecção de ficha cadastral,por cliente,2020-02-16,7.0,percentual,por evento,03311443
0102,renovação de ficha cadastral,por cliente,2020-02-16,7.0,percentual,a cada 365 dias,03311443
0103,consultas a serviços de proteção ao crédito,por consulta,2013-11-02,30.0,real,por evento,03311443
0502,emissão de doc c,por operacao,2013-11-02,20.0,real,por evento,03311443
0503,emissão de doc d,por operacao,2013-11-02,20.0,real,por evento,03311443
0504,ordem de pagamento,por operacao,2013-11-02,20.0,real,por evento,03311443
0505,depósito em outra agência,por operacao,2013-11-02,20.0,real,por evento,03311443
0506,transferência eletrônica disponível - ted,por operacao,2021-12-31,0.0,real,por evento,03311443
0705,envio para protesto,por titulo,2013-11-02,20.0,real,por evento,03311443
0706,sustação de protesto,por titulo,2013-11-02,20.0,real,por evento,03311443
0801,abertura de crédito,por operacao,2005-12-19,6.0,percentual,por evento,03311443
0802,renegociação de dívida,por operacao,2003-10-15,2.0,percentual,por evento,03311443
0901,segunda via de documento,por copia,2013-11-02,20.0,real,por evento,03311443
0902,ressarcimento de despesas-telefonema,por chamada,2013-11-02,20.0,real,por evento,03311443
0904,envelopamento de documentos,por envelope,2013-11-02,10.0,real,por evento,03311443
0101,confecção de ficha cadastral,por cliente,2008-04-10,10.0,percentual,por evento,00122327
0102,renovação de ficha cadastral,por cliente,2014-10-22,10.0,percentual,a cada 180 dias,00122327
0103,consultas a serviços de proteção ao crédito,por consulta,2014-10-22,100.0,real,por evento,00122327
0502,emissão de doc c,por operacao,2014-10-22,50.0,real,por evento,00122327
0503,emissão de doc d,por operacao,2014-10-22,50.0,real,por evento,00122327
0504,ordem de pagamento,por operacao,2014-10-22,50.0,real,por evento,00122327
0505,depósito em outra agência,por operacao,2014-10-22,50.0,real,por evento,00122327
0506,transferência eletrônica disponível - ted,por operacao,2014-10-22,50.0,real,por evento,00122327
0701,entrada por borderô (listagem de titulos),por titulo,2014-10-22,50.0,real,por evento,00122327
0702,entrada por meio magnético,por titulo,2014-10-22,50.0,real,por evento,00122327
0704,manutenção de título vencido,por titulo,2014-10-22,50.0,real,a cada 30 dias,00122327
